Density,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,AvgIpc,BalabanJ,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticHeterocycles,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,graph_diameter,avg_shortest_path,num_cycles
1.187990132,2.2141203703703702,0.7048611111111112,0.7048611111111112,0.46038825350955304,14.666666666666666,60.120999999999995,2.6666666666666665,1.4056390622295665,2.19060968716425,1.0509638045422374,0.3816328803742482,0.0,0.0,0.0,0.0,0.0,25.305379954450405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,0.0,0.0,0.0,6.923737199690624,5.752853606746789,0.0,0.0,0.0,0.0,0.0,12.628789148012991,5.752853606746789,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.752853606746789,6.923737199690624,0.0,12.628789148012991,0.0,1.4722222222222223,2.2141203703703702,0.0,0.0,0.0,1.5277777777777777,0.0,1.619212962962963,0.0,1.0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,1.1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0
0.968420729,11.95133336665528,0.016654596510666808,-0.3090528152143899,0.08515617199574316,11.368421052631579,538.7700000000006,0.5,2.9471452816870145,3.3823516874304045,8.502436038688657,25.174043615299265,10.05365155780638,0.0,0.0,5.907179729351506,0.0,167.0875238321042,9.589074368143644,0.0,0.0,0.0,6.4208216229260096,12.841643245852019,19.386399651764595,0.0,29.021539084928037,23.75297003460671,0.0,10.633577208012662,0.0,148.1818129040629,19.696394776338067,0.0,0.0,10.633577208012662,0.0,0.0,0.0,43.44936481094477,29.021539084928037,0.0,141.25807570437226,6.923737199690624,0.0,110.8,0.0,19.178148736287287,0.0,23.75297003460671,58.22132451389413,51.36657298340809,51.36657298340809,6.923737199690624,0.0,10.633577208012662,9.843390348640755,5.662827729739693,0.0,46.75177290123539,10.653987219871658,0.0,-0.15818026248285322,21.41089658085157,3.3453624974512075,0.0,0.8666666666666667,2,0,0,0,2,0,0,0,6,10,0,29,0,0,0,0,0,0,6.319300000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,12.333333333333334,0
0.897262686,11.770457442350658,0.10525082157250853,-0.321518731640305,0.10612134968703701,12.806451612903226,438.69300000000027,0.6774193548387096,2.8094516149102975,3.205681203833033,7.063645985782621,20.82112256502873,0.0,0.0,0.0,0.0,0.0,166.89730529248587,0.0,0.0,0.0,0.0,25.683286491704038,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,5.917906046161393,148.68472848082752,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,18.545492540416618,19.432464716784395,5.917906046161393,141.76099128113688,6.923737199690624,0.0,52.60000000000001,0.0,9.589074368143644,0.0,17.856516622065094,25.869346833290948,12.841643245852019,102.7331459668162,6.923737199690624,6.923737199690624,0.0,9.843390348640755,5.663421686769035,0.0,23.029754036714053,4.898194793868913,0.0,-0.0378955857798422,26.480352240560048,4.132839494534463,0.0,0.9259259259259259,0,0,0,0,0,0,1,0,4,6,0,25,0,0,0,0,1,0,8.332900000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,29,10.602272727272727,0
0.752,2.4722222222222223,0.6527777777777778,0.6527777777777778,0.4663619809886581,26.8,70.13499999999999,2.2,1.6774212838293645,3.3604351426960575,1.4287621318840469,0.5625,0.0,0.0,0.0,0.0,0.0,33.10993926815927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,12.841643245852017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,6.4208216229260096,6.923737199690624,0.0,13.847474399381248,0.0,1.36625,0.0,0.0,0.0,0.0,0.9444444444444444,1.46875,6.470555555555556,0.0,1.0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,2.0919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.0952380952380953,0
0.844184922,2.4457205108454003,0.506283205611907,0.506283205611907,0.2167808563576087,13.423076923076923,356.63800000000015,0.6538461538461539,2.72976464693387,1.8294417881819423,6.220762464672964,14.29913115424018,0.0,0.0,0.0,0.0,0.0,93.68268144033917,0.0,0.0,0.0,0.0,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.42226361204948,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,127.20460777282682,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,109.15396758974221,18.050640183084614,0.0,31.189205473537065,0.0,1.105655328457374,0.0,0.0,0.0,3.2455381130525707,0.0,25.682510258618997,3.8982290713042693,0.0,0.7692307692307693,0,0,0,0,0,0,1,0,0,2,0,19,0,0,0,0,1,1,9.0486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,24,8.788359788359788,1
1.002012128,11.442107694177048,0.006743433422899736,0.006743433422899736,0.527468289007168,11.5,226.31999999999994,0.9375,2.379836352171516,3.2218971987002796,3.908536645531072,8.134006487233918,0.0,0.0,0.0,0.0,0.0,97.28895649702648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,11.814359458703011,0.0,11.050456081168516,0.0,58.29031018309871,6.544756405912575,0.0,0.0,11.050456081168516,0.0,0.0,0.0,18.359115864615585,9.589074368143644,0.0,51.36657298340809,6.923737199690624,0.0,58.2,0.0,9.589074368143644,0.0,11.814359458703011,12.841643245852019,38.64886452054263,13.344558822616634,0.0,0.0,11.050456081168516,0.0,0.5596327021312452,0.0,22.458027195511306,2.9687179233238035,2.8589382258318183,0.41150234567872546,7.7844986760504575,2.292016264805975,0.0,0.8333333333333334,2,0,0,0,2,0,0,0,2,6,0,11,0,0,0,0,0,0,1.7714999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,5.758169934640523,0
1.368480015,10.526476757369615,0.48561130007558584,-2.6685879629629627,0.5201844099935603,15.428571428571429,121.16099999999999,1.8571428571428572,1.634374150092862,3.2977505562568283,1.781553208772634,1.4507853323707514,0.0,0.0,0.0,0.0,0.0,43.9194024293397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.417796984328938,10.890195352029462,0.0,4.722094864452088,0.0,13.344558822616634,6.544756405912575,0.0,0.0,4.722094864452088,0.0,0.0,0.0,14.962553390241514,10.890195352029462,0.0,6.4208216229260096,6.923737199690624,0.0,46.17,10.890195352029462,8.417796984328938,0.0,0.0,6.544756405912575,6.4208216229260096,6.923737199690624,0.0,0.0,4.722094864452088,0.0,23.540370370370372,0.0,0.0,0.0,0.0,0.0,1.0609027777777778,1.9839814814814816,-2.6685879629629627,1.0,1,0,0,0,0,0,0,0,2,6,0,4,0,0,0,0,0,0,-0.27219999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.888888888888889,0
1.512,12.714028722600151,0.17127680933484513,-6.389410273368607,0.5565506264760206,17.4375,254.10099999999994,1.25,2.2248180526187817,4.725305843768029,3.514020555402764,3.4896210088769655,0.0,0.0,0.0,0.0,0.0,84.20640840030964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.26430547159561,5.969305287951849,0.0,0.0,0.0,31.365915676249262,6.606881964512918,0.0,0.0,0.0,30.732905333723743,0.0,0.0,30.597544106097395,9.53140013787187,0.0,0.0,13.344558822616634,0.0,26.3,37.01836572902341,35.52744251779556,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,4.736862953800049,0.0,88.58469820798689,0.0,11.018174130763416,0.0,0.0,-12.756478292705971,-6.889123992189468,-1.7072700538548755,0.0,0.8571428571428571,0,0,0,0,0,0,1,0,2,11,0,5,0,0,0,0,1,0,2.6679000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.052287581699346,0
1.113470646,12.551591745896399,0.0045155195533983505,-0.525246480536659,0.6998373803762328,14.08695652173913,310.349,0.9130434782608695,2.6561179274489453,1.866607751040667,5.611497260505049,6.648733236085876,0.0,0.0,0.0,0.0,0.0,135.26821331746143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06280027574374,11.938610575903699,0.0,0.0,0.0,32.47622879780386,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,11.938610575903699,32.27656420476958,0.0,17.54772460632,12.841643245852017,0.0,52.60000000000001,5.917906046161393,9.589074368143644,0.0,31.573196127855542,0.0,18.050640183084614,0.0,0.0,60.6636706846161,0.0,9.473725907600098,10.490732755299856,0.0,24.758947380681686,0.0,1.919092118017013,-1.026562828063324,0.177536296926178,1.3877066605899577,0.0,0.2631578947368421,0,0,0,0,0,0,1,0,4,6,0,8,0,0,0,0,1,2,3.5389000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.8133333333333335,2
0.863900052,6.739698150690284,0.05293680837442638,-0.05293680837442638,0.07551760378694108,13.551020408163266,665.0589999999999,0.46938775510204084,3.393073811325414,1.7033449652940504,11.293775472025935,19.598536534212144,0.0,0.0,0.0,0.0,0.0,302.59890811052327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,12.13273413692322,0.0,0.0,0.0,174.36801497253157,13.213763929025836,59.65783953108687,33.752829633355795,21.606460044523317,0.0,11.49902366656781,0.0,13.213763929025836,5.41499046939678,0.0,180.07992748652876,0.0,22.253805966787983,18.46,0.0,0.0,0.0,5.41499046939678,0.0,37.554430841445665,156.73660549376984,17.193270051855603,0.0,76.22588534645539,9.473725907600098,13.43760330378345,0.0,0.0,0.0,8.902979729587914,2.211365052999114,28.568581354940164,10.902023332143335,0.0,0.6170212765957447,0,1,0,1,0,0,0,0,2,4,0,27,0,0,0,0,0,4,13.388699999999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,8.603137254901961,4
0.913177976,11.763814505689243,0.033714794676348525,0.033714794676348525,0.25701583931647926,11.692307692307692,366.59000000000015,0.5769230769230769,2.700708841001733,3.146847089167443,6.053162850932391,17.358643756727396,0.0,0.0,0.0,0.0,0.0,161.49717272628658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,11.814359458703011,0.0,11.050456081168516,0.0,122.49852641235884,6.544756405912575,0.0,0.0,11.050456081168516,0.0,0.0,0.0,18.359115864615585,9.589074368143644,0.0,115.57478921266822,6.923737199690624,0.0,58.2,0.0,9.589074368143644,0.0,11.814359458703011,6.4208216229260096,32.22804289761662,90.39441829772878,0.0,0.0,11.050456081168516,0.0,0.6416811278602719,0.0,22.92576343775125,3.07106416104108,2.922304727013616,0.5349908485159058,21.833576758078927,2.403952273072279,0.0,0.9090909090909091,2,0,0,0,2,0,0,0,2,6,0,21,0,0,0,0,0,0,5.672500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,25,9.158730158730158,0
0.88997462,5.511275320099456,0.0764105204267217,0.0764105204267217,0.24384136830861167,12.32,348.57500000000005,0.56,3.085303250789112,1.6731566192843697,6.086356488526287,14.324200835602676,0.0,0.0,0.0,0.0,0.0,155.81822600975667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417150937053347,6.393639498790523,0.0,10.197363616602075,0.0,128.91934803528486,0.0,5.890723922025908,0.0,6.393639498790523,0.0,0.0,0.0,10.197363616602075,6.4208216229260096,0.0,121.46551313469413,6.923737199690624,0.0,38.92,0.0,0.0,0.0,0.0,0.0,18.705185043742443,109.15396758974221,13.344558822616634,0.0,10.197363616602075,4.417150937053347,6.273956775366555,0.0,0.0,8.09398668665342,0.0,0.8696343985883663,27.980647349691207,1.6151081230337838,0.0,0.9090909090909091,0,0,0,0,0,1,0,0,3,5,1,20,0,0,0,0,0,1,6.776100000000007,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,8.948717948717949,1
0.93861698,8.194907407407408,0.14490740740740704,-1.679539871504156,0.550115770247509,36.5,112.20081422399997,2.0,2.21769307362839,3.722974655985802,3.6403676662375126,1.3463118762332347,0.0,0.0,0.0,0.0,0.0,60.01432721959693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,0.0,0.0,0.0,0.0,13.272713740221688,0.0,35.77554503001347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.926393203186446,6.875840478093994,0.0,0.0,43.48480727853816,0.0,0.0,5.563451491696996,0.0,0.0,0.0,0.0,0.0,0.0,10.96606844936176,60.187914777021916,0.0,0.0,0.0,-0.14490740740740704,0.0,-1.5689814814814809,-1.679539871504156,0.0,0.25,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,2.2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.392156862745098,1
0.954616145,11.810689451707287,0.02037124416065983,0.02037124416065983,0.2927485008827169,11.692307692307692,368.5620000000002,0.6538461538461539,2.6857917337576436,3.234097975808848,6.04290781459944,17.3206547725985,0.0,0.0,0.0,0.0,0.0,160.07599474961893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69560176298435,11.814359458703011,0.0,10.633577208012662,0.0,103.2360615435808,19.696394776338067,0.0,0.0,10.633577208012662,0.0,0.0,0.0,31.51075423504108,14.69560176298435,0.0,96.31232434389018,6.923737199690624,0.0,67.43,0.0,9.589074368143644,0.0,11.814359458703011,12.841643245852019,58.221324513894125,44.94575136048208,6.923737199690624,0.0,10.633577208012662,5.106527394840706,0.6564573934503231,0.0,23.34483276745166,11.178982265481897,0.0,0.35354018194560166,16.935714809080135,3.8638059159237104,0.0,0.9047619047619048,2,0,0,0,2,0,0,0,3,7,0,21,0,0,0,0,0,0,4.518800000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,25,8.952380952380953,0
0.860209573,12.162024754346183,0.01867866591080869,0.01867866591080869,0.6669141673065425,36.0,210.31699999999992,1.6666666666666667,2.1362430351867907,2.6012498762903435,3.492215066319747,3.2288109154491567,0.0,0.0,0.0,0.0,0.0,92.73662524252273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53140013787187,5.969305287951849,0.0,0.0,11.332896515558172,65.90302330114083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,11.332896515558172,46.95741366754052,12.841643245852017,0.0,26.3,0.0,4.794537184071822,0.0,17.991177721861547,11.332896515558172,12.841643245852019,13.344558822616634,0.0,0.0,27.694948798762496,4.736862953800049,6.1954667816200555,0.0,12.162024754346183,0.0,0.34056772014361303,0.8497940287226003,3.5697622197026955,10.215717828798185,0.0,0.9230769230769231,0,1,0,1,0,0,3,0,2,4,0,3,1,0,1,0,3,1,3.4399000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.838235294117647,1
0.88601111,1.7361111111111112,0.7024537037037037,0.7024537037037037,0.4775840902194183,75.2,134.222,1.1,2.661662639557851,1.8989128694822999,3.1188799575892716,1.1900826446280992,0.0,0.0,0.0,0.0,0.0,62.19655392220163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.671624184645573,25.683286491704038,12.841643245852019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51326743049759,25.683286491704038,0.0,0.0,0.0,1.4165277777777778,0.0,0.0,0.0,0.0,5.105972222222222,9.477500000000001,0.0,0.0,1.0,0,3,0,3,0,0,6,2,0,2,0,0,3,0,3,0,6,3,2.7280000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.515151515151515,3
1.218576983,6.0864814814814805,0.39641534391534394,0.39641534391534394,0.6408768703983165,15.8,173.042,1.6,2.0311989958766614,3.0070443202889274,2.675108394198236,2.1446563050793146,0.0,0.0,0.0,0.0,0.0,70.35425792764613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,13.344558822616634,0.0,33.80781932456448,0.0,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,11.984273114623004,16.969003827173278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.466088250408664,12.487188691387619,0.0,12.13273413692322,6.06636706846161,23.20187978046503,0.9218531116150164,11.902891156462584,0.0,1.6265221088435382,1.3574691358024693,0.0,0.8701543209876541,1.4596749811035525,0.0,0.25,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,1,1,3.551400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2.9545454545454546,1
1.1320000000000001,10.890319349962207,0.2428703703703703,-0.7693518518518518,0.7107678297781872,14.909090909090908,148.16099999999997,1.7272727272727273,2.163135421534365,3.1139855467757798,2.934966781056977,2.087500407228809,0.0,0.0,0.0,0.0,0.0,64.60729994672144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,0.0,13.344558822616634,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,11.075832682792555,0.0,0.0,22.34226179039182,6.923737199690624,0.0,37.3,5.969305287951849,4.794537184071822,0.0,0.0,11.984273114623004,5.563451491696996,6.923737199690624,6.06636706846161,18.19910120538483,0.0,5.106527394840706,0.6535279667422523,0.0,10.890319349962207,8.958244520030235,1.6319907407407412,-0.7693518518518518,0.6734259259259257,1.3237037037037038,0.0,0.2222222222222222,1,0,0,0,0,0,1,0,1,4,0,3,0,0,0,0,1,1,1.9428000000000003,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.051282051282051,1
1.2320000000000002,10.255046296296296,0.03240740740740722,-0.03240740740740722,0.48005443321480173,19.2,71.079,2.6,1.6457113704075785,3.3434170589539596,1.4468025911179498,0.5057254621854761,0.0,0.0,0.0,0.0,0.0,29.779943213202145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,5.907179729351506,0.0,0.0,5.733667477162185,13.344558822616634,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,5.907179729351506,4.794537184071822,0.0,0.0,13.344558822616634,0.0,43.09,0.0,4.794537184071822,0.0,5.907179729351506,6.4208216229260096,0.0,6.923737199690624,0.0,0.0,0.0,5.733667477162185,0.6608333333333333,0.0,10.255046296296296,0.0,5.010046296296297,-0.03240740740740722,0.40277777777777757,1.2037037037037037,0.0,0.6666666666666666,2,0,0,0,1,0,1,0,1,4,0,2,0,0,0,0,1,0,-0.2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.1904761904761907,0
0.79444681,2.2958916709092576,0.7029627827179235,0.7029627827179235,0.43082203791868534,15.727272727272727,154.297,1.0909090909090908,2.158981722364624,2.9093838449551863,2.869543085716609,5.625,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.63486900571534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29031018309871,13.344558822616634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94575136048208,19.765380445542643,0.0,6.923737199690624,0.0,1.4355207598037685,0.0,0.0,0.0,0.0,0.0,13.383830911803045,4.013981661726521,0.0,1.0,0,0,0,0,0,0,1,0,0,2,0,9,0,0,0,0,1,0,4.432500000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,4.435897435897436,0
0.946533099,11.704002042240123,0.002251833659190794,-0.002251833659190794,0.3971498791155684,11.636363636363637,310.482,0.6818181818181818,2.5883219470977425,3.196180100541512,5.198775094815543,13.592466652326033,0.0,0.0,0.0,0.0,0.0,135.81388623458255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.589074368143644,11.814359458703011,0.0,11.050456081168516,0.0,96.81523992065479,6.544756405912575,0.0,0.0,11.050456081168516,0.0,0.0,0.0,18.359115864615585,9.589074368143644,0.0,89.89150272096417,6.923737199690624,0.0,58.2,0.0,9.589074368143644,0.0,11.814359458703011,12.841643245852019,38.64886452054263,44.94575136048208,6.923737199690624,0.0,11.050456081168516,0.0,0.6437001923602532,0.0,22.81778104610323,3.0318890061891506,2.87584032462185,0.4161665153433163,16.140550131122556,2.4074061175929735,0.0,0.8888888888888888,2,0,0,0,2,0,0,0,2,6,0,17,0,0,0,0,0,0,4.1121000000000025,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,21,7.753623188405797,0
